0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.186474564548825938e-01,8.474507431231075028e-02,5.793899061104355180e-02,4.704091359144652040e-01,-4.683907049092222441e-01,-4.316666722851689730e-01,1.686898735114882797e+01,-1.489707283841967156e+00,-2.339415770775031156e+00,1.720119545271781902e+00,9.260724226782166113e+00,-9.988014853204091992e+00,-1.647170800902166832e-01,5.677717503159379620e-01,-2.547622534201742894e+00,-2.416471540261409423e+00,3.708725541320193608e-01,9.899534721591269903e-01,5.794124539822607250e-02,-3.381842334796124394e+00,-1.844170473051299330e+00,1.871461838275059408e+00,1.090765639220601990e+00,-2.227510354094282885e+00,-7.977356116043111456e+00
-9.539800239912210600e-02,7.654780291796489666e-02,-3.704368183182324969e-01,5.760641084474747986e-01,5.699503796576983472e-01,4.264341171613461157e+00,-4.399622228708988558e+00,-3.416662910928485619e+00,4.800987056769221439e-01,4.333419944322628226e+00,5.161021179635938871e+00,-3.574043305954749172e+00,-5.772723356309594767e-01,2.785069349562085517e+00,-9.536958222265958796e+00,-2.887325542914937593e+00,-6.564736777587242500e+00,1.009813000132462335e+00,2.011359321233966990e-01,-4.195798011197657829e-01,-9.421915243311413946e+00,-6.230341693473080422e-01,1.320825683148767915e+00,1.715647251639436099e-01,-2.957162252120195234e+00
1.178749188096842038e-02,1.363579157690732457e-01,-4.335511321611226765e-01,1.844065351536118946e+00,-1.229962844961792756e+00,-6.894238066748874516e+00,2.645391310088642811e+01,2.340147530056519987e+00,5.359490434693078065e+00,-1.039574712824417624e+01,7.242925073959860072e+00,6.600685717694569021e+00,-2.398411871487737379e+00,-6.023552046886749167e+00,1.318484043443829279e+01,1.873773073247145149e+00,5.320260501434090017e+00,-3.424127270496612141e+00,5.702171533771292822e+00,-3.367537066411563806e+00,2.147748777080159144e+01,-1.914001914686695560e+00,7.816687892221215961e+00,-6.151237556649070015e+00,2.227612327491673128e+01
-1.932269065727910684e-01,-4.967947357175313550e-01,-1.260182664322845758e+00,7.207699526276043489e-01,1.882153522121918110e+00,3.115185999383244919e+00,-2.336144976375174664e+01,-5.841671551921918670e-01,-4.351009337961028400e+00,4.026497070407675238e+00,8.153684683541193579e+00,-4.329791932863598092e-01,-6.141830916881680924e-01,-1.302387739598725780e+00,-1.277834689825397163e+00,-9.055564471719870667e+00,-5.504404662493348255e+00,4.627763120996659651e+00,9.623049166682575262e+00,-2.425336824723611784e-01,-1.456274110745541250e+01,8.772698950972921850e+00,1.059317622738126197e+01,3.479225983509742548e+00,-1.173765443946294695e+01
-3.086912229031570365e-01,1.218116769793569976e+00,1.675220399829585149e+00,2.348470811233682731e-02,6.396210607579961849e-01,-1.048273290744674568e-01,2.716578522449424327e-01,3.098042544268713616e+00,-3.864836906620685575e+00,1.513994185028685990e+00,-2.242449270761603941e-02,-5.466846268952165744e-01,-7.590921987343300925e-01,-3.438922704476738978e-01,-7.325352858770713960e-01,-2.077428901422173624e-02,3.680118976322610536e-01,2.927404130700859142e-01,-8.221683778227451000e-02,-9.274246485921344707e-03,3.751227097919240805e-02,-5.663853899775972423e-02,4.356342802582755525e-01,-1.611633628260600304e-02,1.993025132342296502e-02
-2.715968224052403568e-01,1.574070683658431502e+00,4.343989743795892977e-01,-4.718840510364057939e-01,8.398448801102533778e-01,-2.466118991712809461e+00,5.598897892080522354e+00,-2.600251769057343676e+00,-1.262873314457797491e+00,2.102493801106225746e+00,-9.476604124934048912e+00,5.020397169856392061e+00,-2.636607079954072841e+00,-3.386363211442378063e-02,-1.782214043576896279e-01,-5.211835137307874177e+00,2.625575930004090175e+00,8.749324754410303662e-01,2.207852059297146230e+00,1.414780643830170215e-01,-7.408202522684550928e+00,5.123669542819442313e+00,3.249217279326474639e+00,4.341282320907923875e+00,-5.545322310049956016e+00
-4.314249020047900007e-01,1.372919079996807401e+00,2.046245513328835974e-01,-8.847593212693511955e-01,4.804456206343313829e-01,2.336683155763572550e-01,-8.470889420684066806e-01,-1.078678825395703367e+00,3.680827568803277661e-01,5.207640713668690857e-01,-1.558965843204076052e+00,9.302704400881765423e+00,-4.976307756740616206e+00,1.509756406989290944e+01,-3.251223026301926211e+01,-4.359282906351884535e-01,-1.190543149561059444e+00,2.067183851314768894e+00,-3.652816744909661573e-01,-2.441103500815534399e+00,-8.147959322036243179e+00,-1.382023893275892590e+00,-4.076672663678770903e-02,9.810569755991140894e-01,-8.553934837224122845e+00
-4.245571968431747778e-01,1.122162679507797023e+00,2.309825123209578446e-01,-8.511110586621659646e-01,6.606621965066877822e-01,4.699713748720932838e-01,-2.352656312782791304e+00,-8.997460192656550060e-01,-2.142067464089747908e+00,-7.633322272347520254e-02,-1.139912351193191453e+00,2.113493141435714762e+00,-5.814121394614848448e+00,4.163391154437732666e+00,-1.363966628370226886e+01,6.165000904634096557e+00,-2.835040565865909024e+00,3.634274175801775364e+00,-3.694593956116839273e+00,-4.039416346374661515e+00,-8.327561366851250924e+00,1.237711046763870115e+00,-1.824919893213292177e+00,2.135949390717866159e+00,-8.813198016077505415e+00
-2.748011417577419513e-01,1.099998553833547499e+00,2.667251638221129761e-02,-7.386614164931519788e-01,8.095778216364402091e-02,-8.462924192196294992e-01,4.961379490894741728e+00,-1.162171188543956735e+00,1.071743998546589971e+00,1.040846595348016379e+00,-1.261782098149462072e-01,2.185565038366451329e+00,-1.001265709207625676e+01,1.496970217014260029e+00,3.747107230265083189e-01,2.024243628368501469e+00,-3.513711051453854761e+00,4.419836245057982005e+00,-8.285180952997121651e+00,-6.373594119894276488e+00,-2.397492198668362384e+00,-2.770595254311768230e+00,-4.054453049977160717e+00,-6.171030548321896347e-01,-4.446732910313489384e+00
-5.245961635659543987e-01,1.009247036523869712e+00,2.190914791673489459e-01,-1.132655639310637952e+00,5.689602152181807426e-01,5.350863526485705179e-02,-1.111551582997521770e+00,-7.693673518759240881e-01,-2.825823024555792262e+00,5.793526356644684849e-02,2.514598683024952042e+00,5.303755275495182886e+00,-6.203831075716067289e+00,1.785126877590081040e+00,1.050134002261604671e+01,5.226334784272806289e+00,-4.054560614855931888e+00,2.070440594864218831e+00,-9.730827130229958044e+00,-2.067350531159227067e+00,7.554084632889950690e+00,-9.895507644168208827e+00,-9.456528371896515850e+00,-2.192242600888794080e+00,5.634419166278131996e+00
-3.539100062724944706e-01,1.063266195938574077e+00,-9.560445239247711280e-02,-7.467737644534384600e-01,-1.595013655952555176e-01,4.215192099988250285e-01,3.350804123067303131e+00,-1.770044534403652836e+00,1.709345226128469175e+00,2.134333665209749764e+00,-1.987632118940796833e+00,1.841593121257232735e+00,-1.627366601275320512e+00,-1.155912832593974926e+00,9.737754518666303483e+00,9.140421928299868881e-01,-3.211264125002165404e+00,-3.896362054891980620e+00,-6.599226962282116915e+00,9.912869151713694649e-01,7.578302981658073811e+00,-5.072295332714088723e+00,-1.123230822002556906e+01,8.732418122396264692e+00,2.029049548875527620e+01
-2.726714353383863365e-01,8.024921226564859511e-01,-4.069726803542244586e-01,3.086579192489526946e-01,-1.653721233559089510e-01,2.707328898081617030e+00,5.992920636056902062e-01,-5.489752888637540185e-01,-1.102838340286627528e+00,-2.855743131886891994e-01,3.064808418335536189e-01,-1.075309990956113904e+00,-4.286036062559361870e-01,9.760573674118537824e-01,6.376357951770881272e-01,5.086226858285980423e-02,-2.683808275605161775e-01,8.720394811344389652e-02,1.355814712581723036e+00,1.413796838881364870e-01,7.205598951000613539e-02,7.222688578962843664e-01,8.461969983960777597e-01,1.577068653068049997e-01,-4.556957115867277253e-02
-2.769834545449186280e-01,8.175241231198924208e-01,-4.218419379529840252e-01,3.457826954894471783e-01,-1.588618438477581440e-01,2.784205057772244807e+00,1.402602128461759801e+00,-2.549593040612443851e+00,-1.950015495660070819e+00,7.100516321983038281e+00,-1.645225739553555755e+01,-1.175516239031300092e+00,-8.976659362705683431e-01,-2.355175569980241246e-01,4.150295903981650270e+00,-7.504350516995701881e+00,-3.591161077714377092e-01,9.451404186040333888e-02,1.318652336623897359e+00,1.237832700637789413e-01,2.562508915788766495e-02,6.566434216531067403e-01,8.224217068657418972e-01,1.653094809885110594e-01,-8.729608760493466624e-02
1.883879701504579951e-01,5.333472748766189264e-01,-1.025558408462971638e+00,-2.537539463060880518e+00,-1.441437889653523374e+00,-2.808582926203937902e+00,5.141231952835555674e+00,2.309859459202892928e+00,-8.896792853075563556e+00,1.727767254474766645e+01,7.369629805181965310e-01,2.118747214618351293e+01,1.272164764841746676e+00,1.531711626390069902e+01,4.647925927027903192e+00,-2.303442623034088754e+00,8.914039718457239303e+00,1.775979205914055559e+00,-2.946327268108229536e+00,1.942498638117051257e+00,1.062617133872123354e+01,2.785020836098442309e+00,-2.156013636588885785e+00,-2.546006216401459632e+00,6.698136276247532273e+00
1.876915641249614075e-01,9.790824944952585263e-01,-1.252055997612840033e+00,1.862037742378515048e-01,-3.033748134079836234e+00,-2.887669533011380185e+00,1.193669283039182538e+01,4.655784301259746627e-02,1.021575866765204310e+01,-2.209253425072127186e+01,-1.142048927157863858e+01,7.012363757143290854e+00,3.910099115161244754e+00,6.266080531851960345e+00,-1.100693238622307391e+00,5.502956162015074426e+00,8.547373781743731413e+00,-1.100057957595574720e+01,3.194232201200169374e+00,-1.860523386017653991e-02,-3.200013714657600872e+00,2.353950297120746438e+00,-1.291644892013872781e+00,-6.899910747735980010e+00,-1.714776479791560782e+00
