0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.094169364218269824e-02,4.083747108149893106e-03,3.073673080446183425e-03,1.175946030985791819e-02,-1.170900283043800963e-02,-1.079096197814680830e-02,9.998040655476071459e-01,8.434493675574414873e-01,-7.448536419209836335e-02,-1.169707885387515772e-01,8.600597726358910622e-02,4.630362113391083834e-01,-4.994007426602046773e-01,-8.235854004510835200e-03,2.838858751579690157e-02,-1.273811267100871669e-01,-1.208235770130704906e-01,1.854362770660097220e-02,4.949767360795635784e-02,2.897062269911303972e-03,-1.690921167398062586e-01,-9.220852365256497485e-02,9.357309191375298707e-02,5.453828196103011061e-02,-1.113755177047141554e-01,-3.988678058021556394e-01
6.034264080803521980e-03,8.166056250729667593e-03,-1.535284524399984848e-02,2.496845278516328370e-02,1.171593475329749372e-03,9.598661004766588511e-02,9.950687284935654242e-01,6.234682561219919705e-01,-2.453185097385226776e-01,-9.296585325490545892e-02,3.026769744797205286e-01,7.210872703209052492e-01,-6.781029079579421470e-01,-3.709947078605881771e-02,1.676420549939011961e-01,-6.042290378233851067e-01,-2.651898541588174063e-01,-3.096932111727612735e-01,9.998832361457947460e-02,1.295385887608114031e-02,-1.900711067957945311e-01,-5.633042858181357415e-01,6.242138344638757663e-02,1.205795661184685119e-01,-1.027972814465169665e-01,-5.467259184081654233e-01
6.913648216250578744e-03,1.703614066503639918e-02,-3.623024876525754445e-02,7.291903777055706859e-02,-2.059712138947969798e-02,-7.697011329078348729e-02,9.941499756983787073e-01,1.946163911166313598e+00,-1.283111332356966505e-01,1.750086684797484415e-01,-2.171103819324883277e-01,1.083233524018898386e+00,-3.480686220732137071e-01,-1.570200643604457158e-01,-1.335355473504363510e-01,5.501298389852971038e-02,-1.715012004964600878e-01,-4.368018610105672828e-02,-7.121803991025114910e-02,2.980624355646457890e-01,-3.584479601163727547e-01,5.105701027219441412e-01,-3.327871228794719582e-02,5.114139607295293821e-01,-4.103591592789704867e-01,5.670802453376713181e-01
-4.050872777925199585e-03,3.676206902754818387e-03,-1.024223491115569262e-01,9.250847401729354880e-02,1.914721955111440763e-02,4.470663658851709889e-03,9.955177443847511576e-01,7.780914229787259107e-01,-1.575194909953062661e-01,-4.254179841830302289e-02,-1.578552841210456581e-02,1.490917758195958065e+00,-3.697175817375317197e-01,-1.877292189448541149e-01,-1.986549343303726234e-01,-8.878750592740125569e-03,-6.242794240824537377e-01,-3.189004192257242631e-01,1.601701161395819306e-01,7.792148938987746298e-01,-3.705746442399907581e-01,-2.175669526508264839e-01,4.053562352606988606e-01,1.041072772098592614e+00,-2.363978601034833482e-01,-1.980247663547629600e-02
-1.502624266353973573e-02,4.789007526758391753e-02,-8.148520297473246798e-03,9.295911234817494373e-02,3.530790745032439532e-02,3.329206854608654162e-03,9.950381256437553779e-01,7.916743155909731211e-01,-2.617363781870551964e-03,-2.357836437493373016e-01,5.991418083932972816e-02,1.489796533560577174e+00,-3.970518130822925373e-01,-2.256838288815706250e-01,-2.158495478527563127e-01,-4.550551488659369814e-02,-6.253181385331647579e-01,-3.004998243441111550e-01,1.748071367930861819e-01,7.751040520096608155e-01,-3.710383565642867976e-01,-2.156913391018667747e-01,4.025243083108108744e-01,1.062854486111506347e+00,-2.372036769176136539e-01,-1.880596406930512554e-02
-1.502624266353973573e-02,4.789007526758391753e-02,-8.148520297473246798e-03,9.295911234817494373e-02,3.530790745032439532e-02,3.329206854608654162e-03,9.950381256437553779e-01,7.916743155909731211e-01,-2.617363781870551964e-03,-2.357836437493373016e-01,5.991418083932972816e-02,1.489796533560577174e+00,-3.970518130822925373e-01,-2.256838288815706250e-01,-2.158495478527563127e-01,-4.550551488659369814e-02,-6.253181385331647579e-01,-3.004998243441111550e-01,1.748071367930861819e-01,7.751040520096608155e-01,-3.710383565642867976e-01,-2.156913391018667747e-01,4.025243083108108744e-01,1.062854486111506347e+00,-2.372036769176136539e-01,-1.880596406930512554e-02
-3.619918021099977762e-02,1.134811606749146773e-01,1.489973731122171477e-02,7.108755230948729520e-02,4.662972444218792256e-02,1.103747967292421917e-02,9.963184243742364554e-01,7.493198684875528315e-01,-5.655130505165571753e-02,-2.173795059053209022e-01,8.595238440767317967e-02,1.411848241400373460e+00,6.808340696179571161e-02,-4.744992167186014576e-01,5.390286556418891761e-01,-1.671117028037557128e+00,-6.471145530649241584e-01,-3.600269818221641382e-01,2.781663293588246266e-01,7.568399682851124632e-01,-4.930935316050635286e-01,-6.230893052036790003e-01,3.334231136470161561e-01,1.060816149779666873e+00,-1.881508281376579605e-01,-4.465027059305113344e-01
-5.765465067934302801e-02,1.668619117362012683e-01,3.544176959278683148e-02,5.022598195094596374e-02,6.199304419670077088e-02,2.490304434500173469e-02,9.965009039587671147e-01,6.316870528484131997e-01,-1.015386060149384706e-01,-3.244828791098083309e-01,8.213572327149941399e-02,1.354852623840713921e+00,1.737580640335814608e-01,-7.652052864493439355e-01,7.471982133637757872e-01,-2.353100342222670616e+00,-3.388645078332192528e-01,-5.017790101154595561e-01,4.598800381489134281e-01,5.721102704792704330e-01,-6.950643489237966488e-01,-1.039467373546241635e+00,3.953086659852096951e-01,9.695701551190022416e-01,-8.135335860176463874e-02,-8.871626067343866273e-01
-7.247008993521968090e-02,2.210657270673278274e-01,4.300464855765630257e-02,3.044475864674707141e-02,6.458776382383021875e-02,5.058967300996506516e-03,9.974346817135575360e-01,8.797560273931503971e-01,-1.596471654421363073e-01,-2.708956791824788102e-01,1.341780530389002357e-01,1.348543713349966700e+00,2.830363159519040384e-01,-1.265838141053156729e+00,8.220467242144887665e-01,-2.334364806071345111e+00,-2.376523264147941961e-01,-6.774645626881523608e-01,6.808718504018125284e-01,1.578512228294142727e-01,-1.013744054918510606e+00,-1.159341983479659888e+00,2.567789032696212725e-01,7.668475026201442279e-01,-1.122085113433741316e-01,-1.109499252250061074e+00
